tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2015-560,US Open,Hard,128,G,20150831,116,105227,9.0,,Marin Cilic,R,198.0,CRO,26.921286789900000,9.0,3550.0,104871,27.0,,Jeremy Chardy,R,188.0,FRA,28.5475701574,27.0,1300.0,6-3 2-6 7-6(2) 6-1,5,R16,,23.0,2.0,117.0,68.0,57.0,24.0,19.0,5.0,7.0,11.0,11.0,97.0,55.0,44.0,18.0,17.0,2.0,5.0
2015-560,US Open,Hard,128,G,20150831,117,104527,5.0,,Stanislas Wawrinka,R,183.0,SUI,30.425735797400000,5.0,5710.0,105385,,,Donald Young,L,183.0,USA,26.1054072553,68.0,730.0,6-4 1-6 6-3 6-4,5,R16,,10.0,3.0,102.0,53.0,43.0,26.0,18.0,3.0,6.0,3.0,3.0,92.0,54.0,38.0,21.0,18.0,0.0,4.0
2015-560,US Open,Hard,128,G,20150831,118,104731,15.0,,Kevin Anderson,R,203.0,RSA,29.28678987,14.0,2160.0,104918,3.0,,Andy Murray,R,190.0,GBR,28.295687885,3.0,8840.0,7-6(5) 6-3 6-7(2) 7-6(0),5,R16,,26.0,6.0,171.0,110.0,87.0,25.0,23.0,8.0,11.0,19.0,3.0,148.0,87.0,66.0,27.0,22.0,5.0,9.0
2015-560,US Open,Hard,128,G,20150831,119,104755,12.0,,Richard Gasquet,R,185.0,FRA,29.2019164956,12.0,2240.0,104607,6.0,,Tomas Berdych,R,196.0,CZE,29.9520876112,6.0,5230.0,2-6 6-3 6-4 6-1,5,R16,,12.0,3.0,105.0,68.0,51.0,20.0,17.0,6.0,8.0,12.0,2.0,104.0,61.0,41.0,21.0,17.0,5.0,10.0
2015-560,US Open,Hard,128,G,20150831,120,103819,2.0,,Roger Federer,R,185.0,SUI,34.0616016427,2.0,9065.0,104545,13.0,,John Isner,R,206.0,USA,30.3463381246,13.0,2235.0,7-6(0) 7-6(6) 7-5,5,R16,,13.0,1.0,111.0,65.0,54.0,33.0,18.0,5.0,5.0,17.0,1.0,133.0,91.0,63.0,22.0,18.0,9.0,10.0
2015-560,US Open,Hard,128,G,20150831,121,104925,1.0,,Novak Djokovic,R,188.0,SRB,28.276522929500000,1.0,14865.0,103852,18.0,,Feliciano Lopez,L,188.0,ESP,33.9438740589,19.0,1665.0,6-1 3-6 6-3 7-6(2),5,QF,,9.0,0.0,117.0,68.0,52.0,33.0,19.0,5.0,6.0,13.0,6.0,116.0,60.0,46.0,30.0,18.0,5.0,8.0
2015-560,US Open,Hard,128,G,20150831,122,105227,9.0,,Marin Cilic,R,198.0,CRO,26.921286789900000,9.0,3550.0,104542,19.0,,Jo Wilfried Tsonga,R,188.0,FRA,30.3709787817,18.0,1675.0,6-4 6-4 3-6 6-7(3) 6-4,5,QF,,29.0,5.0,157.0,91.0,71.0,43.0,25.0,9.0,10.0,14.0,11.0,176.0,106.0,78.0,40.0,26.0,11.0,14.0
2015-560,US Open,Hard,128,G,20150831,123,104527,5.0,,Stanislas Wawrinka,R,183.0,SUI,30.425735797400000,5.0,5710.0,104731,15.0,,Kevin Anderson,R,203.0,RSA,29.28678987,14.0,2160.0,6-4 6-4 6-0,5,QF,,6.0,2.0,66.0,32.0,30.0,23.0,13.0,1.0,1.0,12.0,9.0,82.0,47.0,33.0,13.0,13.0,3.0,8.0
2015-560,US Open,Hard,128,G,20150831,124,103819,2.0,,Roger Federer,R,185.0,SUI,34.0616016427,2.0,9065.0,104755,12.0,,Richard Gasquet,R,185.0,FRA,29.2019164956,12.0,2240.0,6-3 6-3 6-1,5,QF,,16.0,2.0,70.0,53.0,46.0,8.0,13.0,0.0,0.0,1.0,2.0,73.0,44.0,27.0,12.0,12.0,8.0,13.0
2015-560,US Open,Hard,128,G,20150831,125,104925,1.0,,Novak Djokovic,R,188.0,SRB,28.276522929500000,1.0,14865.0,105227,9.0,,Marin Cilic,R,198.0,CRO,26.921286789900000,9.0,3550.0,6-0 6-1 6-2,5,SF,,3.0,1.0,56.0,37.0,28.0,15.0,11.0,0.0,1.0,4.0,5.0,66.0,30.0,18.0,8.0,10.0,6.0,14.0
2015-560,US Open,Hard,128,G,20150831,126,103819,2.0,,Roger Federer,R,185.0,SUI,34.0616016427,2.0,9065.0,104527,5.0,,Stanislas Wawrinka,R,183.0,SUI,30.425735797400000,5.0,5710.0,6-4 6-3 6-1,5,SF,,10.0,2.0,77.0,50.0,40.0,17.0,13.0,4.0,4.0,6.0,1.0,78.0,38.0,22.0,20.0,13.0,6.0,11.0
2015-560,US Open,Hard,128,G,20150831,127,104925,1.0,,Novak Djokovic,R,188.0,SRB,28.276522929500000,1.0,14865.0,103819,2.0,,Roger Federer,R,185.0,SUI,34.0616016427,2.0,9065.0,6-4 5-7 6-4 6-4,5,F,,3.0,5.0,155.0,96.0,63.0,32.0,21.0,19.0,23.0,11.0,5.0,137.0,87.0,62.0,23.0,21.0,7.0,13.0
2015-6967,Shenzhen,Hard,28,A,20150928,1,105572,,,Austin Krajicek,L,,USA,25.2840520192,128.0,430.0,105902,,,James Duckworth,R,183.0,AUS,23.685147159500000,97.0,546.0,5-7 7-6(6) 6-1,3,R32,,18.0,8.0,103.0,55.0,42.0,23.0,16.0,3.0,7.0,12.0,8.0,101.0,51.0,33.0,24.0,15.0,6.0,11.0
2015-6967,Shenzhen,Hard,28,A,20150928,2,111190,,Q,Zhizhen Zhang,U,,CHN,18.9486652977,583.0,53.0,104424,,,Go Soeda,R,178.0,JPN,31.06091718,118.0,461.0,6-4 6-4,3,R32,,4.0,3.0,74.0,42.0,26.0,18.0,10.0,5.0,7.0,0.0,3.0,66.0,38.0,22.0,15.0,10.0,6.0,10.0
2015-6967,Shenzhen,Hard,28,A,20150928,3,106210,6.0,,Jiri Vesely,L,,CZE,22.217659137600000,40.0,1042.0,105585,,WC,Ze Zhang,R,,CHN,25.234770705,216.0,230.0,6-3 6-2,3,R32,,4.0,3.0,57.0,32.0,27.0,15.0,9.0,4.0,4.0,3.0,4.0,51.0,30.0,21.0,8.0,8.0,2.0,5.0
2015-6967,Shenzhen,Hard,28,A,20150928,4,105655,,Q,Hiroki Moriya,R,,JPN,24.9500342231,219.0,227.0,105575,,,Ricardas Berankis,R,175.0,LTU,25.2703627652,72.0,685.0,6-4 6-3,3,R32,,5.0,3.0,67.0,32.0,29.0,16.0,10.0,2.0,3.0,4.0,4.0,53.0,25.0,19.0,12.0,9.0,2.0,5.0
2015-6967,Shenzhen,Hard,28,A,20150928,5,104620,,,Simone Bolelli,R,183.0,ITA,29.971252566700000,62.0,775.0,104890,,,Andreas Haider Maurer,R,190.0,AUT,28.5201916496,64.0,760.0,6-2 7-6(2),3,R32,,8.0,2.0,75.0,49.0,35.0,16.0,10.0,5.0,6.0,9.0,5.0,62.0,30.0,20.0,16.0,10.0,2.0,5.0
2015-6967,Shenzhen,Hard,28,A,20150928,6,103607,8.0,,Victor Estrella,R,173.0,DOM,35.154004106800000,66.0,745.0,105051,,Q,Matthew Ebden,R,188.0,AUS,27.83846680360000,133.0,418.0,4-6 7-6(3) 6-4,3,R32,,7.0,6.0,102.0,61.0,48.0,16.0,16.0,2.0,6.0,4.0,4.0,107.0,58.0,41.0,24.0,16.0,8.0,12.0
2015-6967,Shenzhen,Hard,28,A,20150928,7,105173,5.0,,Adrian Mannarino,L,183.0,FRA,27.2470910335,39.0,1050.0,106298,,,Lucas Pouille,R,,FRA,21.5934291581,69.0,715.0,6-0 6-3,3,R32,,4.0,0.0,45.0,28.0,20.0,13.0,8.0,2.0,2.0,6.0,5.0,71.0,38.0,22.0,12.0,7.0,9.0,13.0
2015-6967,Shenzhen,Hard,28,A,20150928,8,105339,,WC,Yan Bai,U,,CHN,26.3545516769,266.0,176.0,105026,,Q,Takuto Niki,U,,JPN,27.961670089000000,340.0,132.0,6-1 7-5,3,R32,,3.0,3.0,57.0,38.0,30.0,9.0,10.0,1.0,2.0,3.0,3.0,56.0,37.0,20.0,10.0,9.0,2.0,6.0
2015-6967,Shenzhen,Hard,28,A,20150928,9,104586,,,Lukas Rosol,R,196.0,CZE,30.1793292266,80.0,622.0,104797,,,Denis Istomin,R,188.0,UZB,29.0568104038,60.0,780.0,7-6(4) 6-4,3,R32,,5.0,4.0,61.0,37.0,31.0,14.0,11.0,1.0,2.0,5.0,1.0,65.0,35.0,27.0,17.0,11.0,1.0,3.0
2015-6967,Shenzhen,Hard,28,A,20150928,10,105379,7.0,,Aljaz Bedene,R,181.0,GBR,26.1957563313,55.0,817.0,104022,,,Mikhail Youzhny,R,183.0,RUS,33.2594113621,91.0,581.0,6-3 6-3,3,R32,,2.0,1.0,51.0,21.0,16.0,20.0,9.0,0.0,1.0,1.0,5.0,57.0,22.0,17.0,14.0,9.0,5.0,9.0
2015-6967,Shenzhen,Hard,28,A,20150928,11,111202,,,Hyeon Chung,U,,KOR,19.3593429158,58.0,801.0,105842,,WC,Di Wu,R,,CHN,24.038329911000000,224.0,216.0,6-1 6-0,3,R32,,5.0,6.0,46.0,28.0,20.0,9.0,7.0,5.0,6.0,1.0,2.0,34.0,10.0,3.0,7.0,6.0,2.0,8.0
2015-6967,Shenzhen,Hard,28,A,20150928,12,105357,,,John Millman,R,183.0,AUS,26.288843258000000,75.0,671.0,105208,,,Ernests Gulbis,R,190.0,LAT,27.077344284700000,81.0,620.0,7-6(7) 2-0 RET,3,R32,,3.0,2.0,59.0,37.0,25.0,10.0,7.0,4.0,6.0,10.0,4.0,59.0,32.0,25.0,7.0,7.0,5.0,8.0
2015-6967,Shenzhen,Hard,28,A,20150928,13,104607,1.0,,Tomas Berdych,R,196.0,CZE,30.028747433300000,5.0,5050.0,105572,,,Austin Krajicek,L,,USA,25.2840520192,128.0,430.0,7-5 6-3,3,R16,,11.0,2.0,58.0,30.0,25.0,18.0,11.0,2.0,3.0,5.0,4.0,62.0,40.0,25.0,10.0,10.0,6.0,9.0
2015-6967,Shenzhen,Hard,28,A,20150928,14,106210,6.0,,Jiri Vesely,L,,CZE,22.217659137600000,40.0,1042.0,111190,,Q,Zhizhen Zhang,U,,CHN,18.9486652977,583.0,53.0,6-2 6-3,3,R16,,5.0,1.0,46.0,25.0,23.0,13.0,8.0,0.0,0.0,6.0,3.0,51.0,28.0,18.0,10.0,9.0,1.0,5.0
2015-6967,Shenzhen,Hard,28,A,20150928,15,103990,3.0,,Tommy Robredo,R,180.0,ESP,33.4099931554,30.0,1210.0,105655,,Q,Hiroki Moriya,R,,JPN,24.9500342231,219.0,227.0,7-5 6-3,3,R16,,2.0,3.0,55.0,36.0,30.0,13.0,11.0,0.0,1.0,2.0,6.0,59.0,28.0,18.0,16.0,10.0,0.0,3.0
2015-6967,Shenzhen,Hard,28,A,20150928,16,104620,,,Simone Bolelli,R,183.0,ITA,29.971252566700000,62.0,775.0,103607,8.0,,Victor Estrella,R,173.0,DOM,35.154004106800000,66.0,745.0,6-0 4-0 RET,3,R16,,5.0,0.0,31.0,21.0,15.0,7.0,5.0,1.0,1.0,0.0,3.0,23.0,10.0,1.0,2.0,5.0,0.0,5.0
2015-6967,Shenzhen,Hard,28,A,20150928,17,105173,5.0,,Adrian Mannarino,L,183.0,FRA,27.2470910335,39.0,1050.0,105339,,WC,Yan Bai,U,,CHN,26.3545516769,266.0,176.0,7-5 7-6(7),3,R16,,6.0,1.0,66.0,46.0,36.0,12.0,12.0,2.0,4.0,5.0,5.0,87.0,39.0,30.0,23.0,12.0,4.0,7.0
2015-6967,Shenzhen,Hard,28,A,20150928,18,104198,4.0,,Guillermo Garcia Lopez,R,188.0,ESP,32.3175906913,29.0,1280.0,104586,,,Lukas Rosol,R,196.0,CZE,30.1793292266,80.0,622.0,6-4 6-3,3,R16,,13.0,1.0,56.0,35.0,29.0,9.0,9.0,3.0,4.0,6.0,3.0,62.0,32.0,23.0,13.0,10.0,3.0,7.0
2015-6967,Shenzhen,Hard,28,A,20150928,19,111202,,,Hyeon Chung,U,,KOR,19.3593429158,58.0,801.0,105379,7.0,,Aljaz Bedene,R,181.0,GBR,26.1957563313,55.0,817.0,6-2 6-0,3,R16,,6.0,2.0,43.0,29.0,22.0,7.0,7.0,3.0,4.0,3.0,3.0,33.0,12.0,6.0,3.0,7.0,2.0,8.0
2015-6967,Shenzhen,Hard,28,A,20150928,20,105227,2.0,,Marin Cilic,R,198.0,CRO,26.9979466119,14.0,2270.0,105357,,,John Millman,R,183.0,AUS,26.288843258000000,75.0,671.0,6-3 4-6 6-3,3,R16,,12.0,3.0,77.0,44.0,37.0,20.0,14.0,3.0,4.0,2.0,1.0,82.0,53.0,39.0,13.0,14.0,1.0,4.0
2015-6967,Shenzhen,Hard,28,A,20150928,21,104607,1.0,,Tomas Berdych,R,196.0,CZE,30.028747433300000,5.0,5050.0,106210,6.0,,Jiri Vesely,L,,CZE,22.217659137600000,40.0,1042.0,6-3 6-2,3,QF,,3.0,2.0,59.0,27.0,19.0,22.0,9.0,4.0,4.0,1.0,1.0,64.0,37.0,22.0,13.0,8.0,4.0,7.0
2015-6967,Shenzhen,Hard,28,A,20150928,22,103990,3.0,,Tommy Robredo,R,180.0,ESP,33.4099931554,30.0,1210.0,104620,,,Simone Bolelli,R,183.0,ITA,29.971252566700000,62.0,775.0,1-6 6-2 6-4,3,QF,,7.0,6.0,81.0,50.0,37.0,15.0,12.0,6.0,8.0,1.0,4.0,91.0,51.0,32.0,21.0,13.0,7.0,10.0
2015-6967,Shenzhen,Hard,28,A,20150928,23,104198,4.0,,Guillermo Garcia Lopez,R,188.0,ESP,32.3175906913,29.0,1280.0,105173,5.0,,Adrian Mannarino,L,183.0,FRA,27.2470910335,39.0,1050.0,W/O,3,QF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-6967,Shenzhen,Hard,28,A,20150928,24,105227,2.0,,Marin Cilic,R,198.0,CRO,26.9979466119,14.0,2270.0,111202,,,Hyeon Chung,U,,KOR,19.3593429158,58.0,801.0,7-6(6) 6-4,3,QF,,15.0,3.0,66.0,37.0,35.0,10.0,11.0,2.0,4.0,5.0,5.0,63.0,34.0,23.0,17.0,11.0,0.0,3.0
2015-6967,Shenzhen,Hard,28,A,20150928,25,104607,1.0,,Tomas Berdych,R,196.0,CZE,30.028747433300000,5.0,5050.0,103990,3.0,,Tommy Robredo,R,180.0,ESP,33.4099931554,30.0,1210.0,6-1 6-4,3,SF,,8.0,1.0,58.0,32.0,26.0,15.0,9.0,4.0,4.0,0.0,0.0,47.0,32.0,18.0,8.0,8.0,1.0,4.0
2015-6967,Shenzhen,Hard,28,A,20150928,26,104198,4.0,,Guillermo Garcia Lopez,R,188.0,ESP,32.3175906913,29.0,1280.0,105227,2.0,,Marin Cilic,R,198.0,CRO,26.9979466119,14.0,2270.0,1-6 7-5 6-3,3,SF,,8.0,5.0,77.0,48.0,40.0,11.0,14.0,6.0,9.0,19.0,6.0,103.0,56.0,39.0,22.0,14.0,3.0,6.0
2015-6967,Shenzhen,Hard,28,A,20150928,27,104607,1.0,,Tomas Berdych,R,196.0,CZE,30.028747433300000,5.0,5050.0,104198,4.0,,Guillermo Garcia Lopez,R,188.0,ESP,32.3175906913,29.0,1280.0,6-3 7-6(7),3,F,,13.0,4.0,69.0,38.0,30.0,17.0,11.0,0.0,1.0,3.0,9.0,79.0,34.0,24.0,22.0,10.0,4.0,6.0
2015-773,Bucharest,Clay,28,A,20150420,1,104386,,WC,Janko Tipsarevic,R,180.0,SRB,30.8254620123,824.0,20.0,105341,,Q,Thomas Fabbiano,U,,ITA,25.9000684463,207.0,230.0,6-4 6-3,3,R32,87.0,6.0,0.0,58.0,27.0,21.0,17.0,9.0,5.0,6.0,3.0,4.0,67.0,49.0,30.0,7.0,10.0,3.0,7.0
2015-773,Bucharest,Clay,28,A,20150420,2,105254,,Q,Nikola Mektic,U,,CRO,26.3189596167,289.0,163.0,104797,,,Denis Istomin,R,188.0,UZB,28.6160164271,65.0,750.0,6-3 6-4,3,R32,83.0,3.0,1.0,64.0,43.0,29.0,12.0,10.0,6.0,7.0,6.0,0.0,59.0,34.0,25.0,10.0,9.0,7.0,10.0
2015-773,Bucharest,Clay,28,A,20150420,3,104593,,,Daniel Gimeno Traver,R,185.0,ESP,29.7002053388,68.0,713.0,104678,6.0,,Viktor Troicki,R,193.0,SRB,29.1882272416,34.0,1155.0,5-7 6-3 6-1,3,R32,120.0,2.0,1.0,87.0,56.0,38.0,15.0,14.0,5.0,9.0,1.0,2.0,81.0,52.0,27.0,13.0,14.0,3.0,10.0
2015-773,Bucharest,Clay,28,A,20150420,4,106432,,,Borna Coric,R,,CRO,18.4284736482,55.0,857.0,104660,,,Sergiy Stakhovsky,R,193.0,UKR,29.2840520192,51.0,919.0,6-2 6-7(4) 7-6(2),3,R32,160.0,2.0,2.0,118.0,80.0,53.0,22.0,16.0,8.0,11.0,5.0,0.0,124.0,83.0,53.0,19.0,16.0,12.0,17.0
2015-773,Bucharest,Clay,28,A,20150420,5,104291,,,Malek Jaziri,R,185.0,TUN,31.2470910335,89.0,591.0,104252,,,Florian Mayer,R,190.0,GER,31.5400410678,603.0,45.0,4-6 6-4 7-5,3,R32,125.0,4.0,2.0,95.0,54.0,41.0,25.0,16.0,6.0,9.0,3.0,0.0,117.0,79.0,52.0,18.0,16.0,13.0,17.0
2015-773,Bucharest,Clay,28,A,20150420,6,106210,7.0,,Jiri Vesely,L,,CZE,21.7768651608,46.0,978.0,106043,,,Diego Sebastian Schwartzman,R,,ARG,22.674880219000000,61.0,779.0,6-3 7-6(9),3,R32,115.0,8.0,0.0,73.0,53.0,37.0,10.0,11.0,0.0,2.0,1.0,5.0,83.0,51.0,32.0,14.0,10.0,2.0,5.0
2015-773,Bucharest,Clay,28,A,20150420,7,104198,5.0,,Guillermo Garcia Lopez,R,188.0,ESP,31.8767967146,45.0,985.0,105841,,Q,Lorenzo Giustino,U,,ITA,23.608487337400000,384.0,113.0,6-2 6-0,3,R32,56.0,2.0,0.0,33.0,21.0,16.0,12.0,7.0,0.0,0.0,1.0,0.0,39.0,22.0,10.0,6.0,7.0,2.0,7.0
2015-773,Bucharest,Clay,28,A,20150420,8,104571,,,Marcos Baghdatis,R,183.0,CYP,29.839835729,59.0,812.0,104327,,,Steve Darcis,R,178.0,BEL,31.101984941800000,74.0,664.0,6-4 6-2,3,R32,85.0,1.0,1.0,65.0,38.0,28.0,16.0,9.0,7.0,7.0,0.0,1.0,67.0,48.0,28.0,8.0,9.0,6.0,9.0
2015-773,Bucharest,Clay,28,A,20150420,9,105583,,,Dusan Lajovic,R,180.0,SRB,24.804928131400000,82.0,626.0,105132,,Q,Jurgen Zopp,R,190.0,EST,27.0581793292,158.0,336.0,7-5 6-1,3,R32,70.0,2.0,0.0,52.0,29.0,20.0,21.0,10.0,2.0,2.0,3.0,0.0,54.0,37.0,24.0,9.0,9.0,7.0,10.0
2015-773,Bucharest,Clay,28,A,20150420,10,104620,8.0,,Simone Bolelli,R,183.0,ITA,29.53045859,50.0,931.0,104979,,,Andrey Golubev,R,185.0,KAZ,27.745379876800000,105.0,510.0,7-6(3) 6-4,3,R32,92.0,0.0,0.0,66.0,47.0,37.0,10.0,11.0,5.0,7.0,3.0,2.0,66.0,30.0,23.0,18.0,11.0,0.0,3.0
2015-773,Bucharest,Clay,28,A,20150420,11,104890,,,Andreas Haider Maurer,R,190.0,AUT,28.079397672800000,47.0,946.0,104471,,,Ivan Dodig,R,183.0,CRO,30.2943189596,100.0,550.0,7-5 0-6 6-4,3,R32,146.0,6.0,5.0,102.0,65.0,37.0,22.0,14.0,7.0,11.0,11.0,2.0,85.0,54.0,38.0,18.0,14.0,6.0,9.0
2015-773,Bucharest,Clay,28,A,20150420,12,104022,,,Mikhail Youzhny,R,183.0,RUS,32.818617385400000,57.0,815.0,105657,,WC,Marius Copil,R,193.0,ROU,24.5065023956,172.0,295.0,1-6 6-4 6-3,3,R32,94.0,3.0,1.0,76.0,53.0,34.0,14.0,13.0,4.0,7.0,8.0,2.0,67.0,40.0,31.0,15.0,13.0,2.0,5.0
2015-773,Bucharest,Clay,28,A,20150420,13,104468,1.0,,Gilles Simon,R,183.0,FRA,30.310746064300000,13.0,2255.0,104386,,WC,Janko Tipsarevic,R,180.0,SRB,30.8254620123,824.0,20.0,7-5 6-4,3,R16,118.0,3.0,1.0,77.0,50.0,33.0,18.0,11.0,4.0,5.0,0.0,0.0,73.0,42.0,27.0,17.0,11.0,2.0,5.0
2015-773,Bucharest,Clay,28,A,20150420,14,104593,,,Daniel Gimeno Traver,R,185.0,ESP,29.7002053388,68.0,713.0,105254,,Q,Nikola Mektic,U,,CRO,26.3189596167,289.0,163.0,7-5 6-2,3,R16,84.0,3.0,3.0,74.0,43.0,27.0,14.0,10.0,5.0,8.0,0.0,0.0,53.0,32.0,14.0,10.0,10.0,3.0,9.0
2015-773,Bucharest,Clay,28,A,20150420,15,103333,3.0,,Ivo Karlovic,R,208.0,CRO,36.1396303901,22.0,1470.0,106432,,,Borna Coric,R,,CRO,18.4284736482,55.0,857.0,3-6 6-3 6-4,3,R16,97.0,12.0,2.0,68.0,53.0,47.0,6.0,14.0,0.0,1.0,2.0,0.0,81.0,57.0,43.0,13.0,14.0,4.0,6.0
2015-773,Bucharest,Clay,28,A,20150420,16,106210,7.0,,Jiri Vesely,L,,CZE,21.7768651608,46.0,978.0,104291,,,Malek Jaziri,R,185.0,TUN,31.2470910335,89.0,591.0,6-3 6-1,3,R16,70.0,6.0,1.0,46.0,33.0,25.0,9.0,8.0,1.0,1.0,2.0,4.0,46.0,20.0,14.0,10.0,8.0,3.0,7.0
2015-773,Bucharest,Clay,28,A,20150420,17,104198,5.0,,Guillermo Garcia Lopez,R,188.0,ESP,31.8767967146,45.0,985.0,104571,,,Marcos Baghdatis,R,183.0,CYP,29.839835729,59.0,812.0,7-5 6-2,3,R16,87.0,1.0,2.0,65.0,45.0,30.0,12.0,10.0,6.0,8.0,1.0,1.0,63.0,34.0,21.0,13.0,10.0,9.0,14.0
2015-773,Bucharest,Clay,28,A,20150420,18,104586,4.0,,Lukas Rosol,R,196.0,CZE,29.7385352498,33.0,1155.0,105583,,,Dusan Lajovic,R,180.0,SRB,24.804928131400000,82.0,626.0,4-6 6-4 6-3,3,R16,158.0,1.0,1.0,106.0,61.0,39.0,23.0,15.0,14.0,18.0,4.0,1.0,91.0,60.0,36.0,14.0,14.0,5.0,10.0
2015-773,Bucharest,Clay,28,A,20150420,19,104620,8.0,,Simone Bolelli,R,183.0,ITA,29.53045859,50.0,931.0,104890,,,Andreas Haider Maurer,R,190.0,AUT,28.079397672800000,47.0,946.0,6-4 6-4,3,R16,87.0,4.0,0.0,53.0,37.0,26.0,14.0,10.0,0.0,0.0,9.0,3.0,68.0,41.0,30.0,12.0,10.0,6.0,8.0
2015-773,Bucharest,Clay,28,A,20150420,20,104792,2.0,,Gael Monfils,R,193.0,FRA,28.6324435318,15.0,2020.0,104022,,,Mikhail Youzhny,R,183.0,RUS,32.818617385400000,57.0,815.0,6-1 6-2,3,R16,55.0,3.0,0.0,41.0,35.0,30.0,3.0,8.0,2.0,2.0,1.0,1.0,41.0,31.0,15.0,4.0,7.0,2.0,6.0
2015-773,Bucharest,Clay,28,A,20150420,21,104593,,,Daniel Gimeno Traver,R,185.0,ESP,29.7002053388,68.0,713.0,104468,1.0,,Gilles Simon,R,183.0,FRA,30.310746064300000,13.0,2255.0,6-7(5) 6-4 6-2,3,QF,140.0,5.0,1.0,98.0,60.0,44.0,18.0,15.0,4.0,7.0,3.0,2.0,101.0,64.0,40.0,15.0,15.0,4.0,10.0
2015-773,Bucharest,Clay,28,A,20150420,22,106210,7.0,,Jiri Vesely,L,,CZE,21.7768651608,46.0,978.0,103333,3.0,,Ivo Karlovic,R,208.0,CRO,36.1396303901,22.0,1470.0,6-4 6-4,3,QF,79.0,2.0,2.0,56.0,38.0,32.0,10.0,10.0,3.0,3.0,11.0,2.0,54.0,34.0,28.0,9.0,10.0,1.0,3.0
2015-773,Bucharest,Clay,28,A,20150420,23,104198,5.0,,Guillermo Garcia Lopez,R,188.0,ESP,31.8767967146,45.0,985.0,104586,4.0,,Lukas Rosol,R,196.0,CZE,29.7385352498,33.0,1155.0,6-4 7-6(7),3,QF,113.0,3.0,3.0,86.0,48.0,32.0,21.0,11.0,3.0,4.0,0.0,4.0,81.0,52.0,34.0,14.0,11.0,3.0,5.0
2015-773,Bucharest,Clay,28,A,20150420,24,104792,2.0,,Gael Monfils,R,193.0,FRA,28.6324435318,15.0,2020.0,104620,8.0,,Simone Bolelli,R,183.0,ITA,29.53045859,50.0,931.0,6-3 7-6(4),3,QF,93.0,6.0,2.0,79.0,49.0,34.0,21.0,11.0,7.0,7.0,0.0,0.0,63.0,49.0,30.0,10.0,10.0,1.0,2.0
2015-773,Bucharest,Clay,28,A,20150420,25,106210,7.0,,Jiri Vesely,L,,CZE,21.7768651608,46.0,978.0,104593,,,Daniel Gimeno Traver,R,185.0,ESP,29.7002053388,68.0,713.0,2-6 6-1 6-4,3,SF,104.0,6.0,0.0,64.0,42.0,34.0,11.0,13.0,0.0,3.0,2.0,5.0,82.0,50.0,34.0,12.0,12.0,5.0,9.0
2015-773,Bucharest,Clay,28,A,20150420,26,104198,5.0,,Guillermo Garcia Lopez,R,188.0,ESP,31.8767967146,45.0,985.0,104792,2.0,,Gael Monfils,R,193.0,FRA,28.6324435318,15.0,2020.0,6-7(2) 6-4 6-2,3,SF,130.0,4.0,2.0,87.0,55.0,44.0,19.0,15.0,1.0,2.0,6.0,2.0,111.0,77.0,52.0,15.0,15.0,10.0,14.0
2015-773,Bucharest,Clay,28,A,20150420,27,104198,5.0,,Guillermo Garcia Lopez,R,188.0,ESP,31.8767967146,45.0,985.0,106210,7.0,,Jiri Vesely,L,,CZE,21.7768651608,46.0,978.0,7-6(5) 7-6(11),3,F,135.0,6.0,1.0,84.0,49.0,38.0,18.0,12.0,2.0,5.0,5.0,1.0,81.0,60.0,42.0,10.0,12.0,1.0,4.0
2015-337,Vienna,Hard,32,A,20151019,1,103970,1.0,,David Ferrer,R,175.0,ESP,33.546885694700000,8.0,3805.0,105077,,,Albert Ramos,L,188.0,ESP,27.753593429200000,58.0,798.0,1-6 6-3 6-4,3,R32,,6.0,2.0,76.0,41.0,30.0,20.0,13.0,6.0,9.0,7.0,3.0,85.0,61.0,40.0,13.0,13.0,1.0,4.0
2015-337,Vienna,Hard,32,A,20151019,2,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,32.37508555780000,25.0,1430.0,105053,,,Santiago Giraldo,R,188.0,COL,27.893223819300000,67.0,751.0,6-4 6-3,3,R32,,8.0,4.0,65.0,37.0,31.0,12.0,10.0,2.0,3.0,2.0,2.0,59.0,43.0,25.0,9.0,9.0,3.0,6.0
2015-337,Vienna,Hard,32,A,20151019,3,103285,,PR,Radek Stepanek,R,185.0,CZE,36.8925393566,259.0,187.0,110602,,WC,Dennis Novak,R,,AUT,22.1409993155,222.0,226.0,6-4 6-3,3,R32,,5.0,2.0,51.0,39.0,30.0,4.0,9.0,2.0,3.0,10.0,0.0,81.0,50.0,37.0,6.0,10.0,7.0,11.0
